TF	Gene	Input
Ltbr	Gtf2b	1
Ltbr	Vps72	1
Ltbr	Zfp148	1
Ltbr	Hnrnpd	1
Ltbr	Nfya	1
Ltbr	Bptf	1
Ltbr	Zfp326	1
Ltbr	Atf1	1
Ltbr	Srebf2	1
Ltbr	Zc3h8	1
Ltbr	Arnt	1
Ltbr	Zfp1	1
Ltbr	Sub1	1
Ltbr	Mta2	1
Man1b1	Srebf2	1
Man1b1	Taf10	1
Map3k11	Vps72	1
Map3k11	Srebf2	1
ORF61	Wbp7	1
ORF61	Smarcc2	1
Pcnxl3	Vps72	1
Pcnxl3	Wbp7	1
Pcnxl3	Safb2	1
Pcnxl3	0610031J06Rik	1
Phf12	Nfya	1
Phf12	Arid1a	1
Phf12	Safb2	1
Ppp1r16a	Wbp7	1
Psme1	Srebf2	1
Psme1	Zbtb10	1
Psme1	Mta2	1
Ring1	0610031J06Rik	1
Safb2	Cactin	1
Safb2	Fam193b	1
Safb2	Fnbp4	1
Safb2	Med12	1
Safb2	Sbf1	1
Safb2	Sfi1	1
Safb2	Sfswap	1
Safb2	Zfp598	1
Sbf1	Vps72	1
Sbf1	Atf6b	1
Sbf1	Srebf2	1
Scaf1	Vps72	1
Scaf1	Zfp395	1
Scaf1	Ncor2	1
Scaf1	Srebf2	1
Scaf1	Maz	1
Scaf1	Foxp4	1
Scaf1	Mta2	1
Sec31a	Ctnnb1	1
Sec31a	Wbp7	1
Senp2	Pknox1	1
Senp2	Nfya	1
Senp2	Atf6b	1
Senp2	Taf1b	1
Senp2	Dnajb6	1
Skiv2l	Smad5	1
Slc4a2	Wbp7	1
Slc4a2	Pcgf2	1
Slc4a2	Srebf2	1
Srebf2	Gtf2b	1
Srebf2	Ccnt1	1
Srebf2	Vps72	1
Srebf2	Nfya	1
Srebf2	Atf6b	1
Srebf2	Srp9	1
Srebf2	Med7	1
Srebf2	Ufsp2	1
Srebf2	Yipf5	1
Srebf2	Ufm1	1
Srebf2	Mrps14	1
Srebf2	Romo1	1
Srebf2	Cpsf3	1
Srebf2	Ttc33	1
Srebf2	Tasp1	1
Srebf2	Ubxn4	1
Srebf2	Dhx40	1
Srebf2	Actr6	1
Srebf2	Xpot	1
Srebf2	Tmem29	1
Srebf2	Tigd2	1
Srebf2	Mib1	1
Srebf2	Ahsa2	1
Srebf2	Uba5	1
Srebf2	Sod1	1
Srebf2	Rnf185	1
Srebf2	Pcbd2	1
Srebf2	Wdr11	1
Srebf2	Spast	1
Srebf2	Rnf7	1
Srebf2	Prorsd1	1
Srebf2	Add1	1
Srebf2	Adipor1	1
Srebf2	Ankrd13a	1
Srebf2	Arhgap1	1
Srebf2	Arhgdia	1
Srebf2	Cant1	1
Srebf2	Cfl1	1
Srebf2	Coro1c	1
Srebf2	Csnk2b	1
Srebf2	Ctnnb1	1
Srebf2	Dbnl	1
Srebf2	Eif4a1	1
Srebf2	Fau	1
Srebf2	Hadha	1
Srebf2	Mkl1	1
Srebf2	Mta2	1
Srebf2	Pacs2	1
Srebf2	Pfn1	1
Srebf2	Pgls	1
Srebf2	Pip4k2c	1
Srebf2	Rbm38	1
Srebf2	Rnf216	1
Srebf2	Rpl32	1
Srebf2	Sepw1	1
Srebf2	Sgta	1
Srebf2	Ssh3	1
Srebf2	Tubb4b	1
Srebf2	Ubl7	1
Srebf2	Ubqln4	1
Srebf2	Wdr1	1
Srebf2	Ywhaz	1
Srebf2	Zbtb39	1
Tmbim6	Sarnp	1
Tpra1	Mafk	1
Tpra1	Sarnp	1
Tpra1	0610031J06Rik	1
Vps72	D17Wsu104e	1
Vps72	Atf1	1
Vps72	Ufsp2	1
Vps72	Yipf5	1
Vps72	Ufm1	1
Vps72	Zfp93	1
Vps72	Aasdh	1
Vps72	Denr	1
Vps72	Mrps14	1
Vps72	Romo1	1
Vps72	Cpsf3	1
Vps72	Ttc33	1
Vps72	Cacfd1	1
Vps72	Tasp1	1
Vps72	Fh1	1
Vps72	Slc30a9	1
Vps72	Abcf3	1
Vps72	Dhx40	1
Vps72	Naa30	1
Vps72	Hcfc2	1
Vps72	Ubr3	1
Vps72	Mib1	1
Vps72	Mtmr9	1
Vps72	Uba5	1
Vps72	Sod1	1
Vps72	Pkp4	1
Vps72	Cog7	1
Vps72	Wdr11	1
Vps72	Spast	1
Vps72	Add1	1
Vps72	Arhgdia	1
Vps72	Arid1a	1
Vps72	Banf1	1
Vps72	Bri3	1
Vps72	Cfl1	1
Vps72	Csnk2b	1
Vps72	Ctnnb1	1
Vps72	Fau	1
Vps72	Gabarap	1
Vps72	Leng8	1
Vps72	Mapkapk2	1
Vps72	Maz	1
Vps72	Mkl1	1
Vps72	Nabp2	1
Vps72	Ndufa7	1
Vps72	Nfya	1
Vps72	Pacs2	1
Vps72	Pfn1	1
Vps72	Pgls	1
Vps72	Ppp1r11	1
Vps72	Rbm38	1
Vps72	Rnf216	1
Vps72	Rpl32	1
Vps72	Rps15	1
Vps72	Sepw1	1
Vps72	Stra13	1
Vps72	Ube3b	1
Vps72	Ubl7	1
Vps72	Uqcrh	1
Vps72	Zfp579	1
Vps72	Wbp7	1
Vps72	Foxp4	1
Vps72	Mta2	1
Zfpl1	Tfpt	1
Rybp	Macrod1	1
Rybp	Mfn2	1
Rybp	Pdk2	1
Rybp	D10Jhu81e	1
Rybp	Mlycd	1
Rybp	Blvrb	1
Rybp	Akirin1	1
Rybp	Ywhaq	1
Rybp	Gpbp1	1
Mfn2	Sod2	1
Pdk2	Cdk9	1
Pdk2	Smarce1	1
Pdk2	Tcea3	1
Pdk2	Klf16	1
Pdk2	Adnp2	1
Pdk2	Lass5	1
Pdk2	E2f1	1
Pdk2	Taf1	1
D10Jhu81e	Sod2	1
Mlycd	Adnp2	1
Mlycd	Lass5	1
Mlycd	Rbbp8	1
Mlycd	Snapc3	1
Mlycd	Rxra	1
Mlycd	Sod2	1
Akirin1	Zfp395	1
Ywhaq	Pbrm1	1
Ywhaq	Zfp326	1
Ywhaq	Irf3	1
Recql	Crebzf	1
Recql	Zfp143	1
Recql	Zfp191	1
Recql	Creb1	1
Recql	Mybl1	1
Recql	Ercc3	1
Recql	Prkdc	1
Recql	Zfp511	1
Recql	Lin54	1
Recql	Gtf2a1	1
Chga	Ahr	1
Chga	Rcor3	1
Chga	Carhsp1	1
Chga	Arnt2	1
Chga	Nr2f2	1
Chga	Taf1	1
Lrp8	Rcor3	1
Lrp8	Whsc1	1
Lrp8	E2f1	1
Lrp8	Pou4f1	1
Lrp8	Taf1	1
Gng12	Ahr	1
Gng12	Rcor3	1
Gng12	Taf1	1
Helq	Mybl1	1
Fam135a	Rcor3	1
Fam135a	Creb1	1
Fam135a	Lin54	1
Fam135a	Foxj3	1
Fam135a	Taf1	1
Pnma2	Ahr	1
Pnma2	Rcor3	1
Pnma2	E2f1	1
Pnma2	Pou4f1	1
A830010M20Rik	Rcor3	1
A830010M20Rik	Tead3	1
A830010M20Rik	Tshz1	1
Zfp941	Whsc1	1
Zfp941	Mybl1	1
Zfp941	E2f1	1
Zfp941	Pou4f1	1
Zfp941	Zfp217	1
D630023F18Rik	Pou4f1	1
Kcnf1	Ahr	1
Crmp1	Rreb1	1
Crmp1	E2f1	1
Crmp1	Pou4f1	1
Crmp1	Etv1	1
Zdhhc2	Ahr	1
Zdhhc2	Rcor3	1
Zdhhc2	E2f1	1
Zdhhc2	Tshz1	1
Zdhhc2	Rnf6	1
Zdhhc2	Taf1	1
Ahr	Tubb3	1
Ahr	Ptprn2	1
Ahr	Auts2	1
Ahr	Pgp	1
Ahr	2210016L21Rik	1
Ahr	1500009L16Rik	1
Ahr	Lsm4	1
Ahr	Aldh1a1	1
Ahr	Bnip2	1
Ahr	C1ra	1
Ahr	Cat	1
Ahr	Cd302	1
Ahr	Ctsc	1
Ahr	Ctsh	1
Ahr	Cxcl12	1
Ahr	Cyb5	1
Ahr	Dhrs3	1
Ahr	Ets1	1
Ahr	Hc	1
Ahr	Ifitm2	1
Ahr	Lats2	1
Ahr	Lphn2	1
Ahr	Ppap2b	1
Ahr	Pros1	1
Ahr	S1pr1	1
Ahr	Sh3bp5	1
Ahr	Tbc1d2b	1
Ahr	Tgm2	1
Ahr	Zfp36l1	1
Ahr	Gtf3a	1
Aldh1a1	Rcor3	1
Aldh1a1	Whsc1	1
Aldh1a1	Smarca4	1
Aldh1a1	E2f1	1
Aldh1a1	Tshz1	1
Arhgef12	Smarca2	1
Ctsc	E2f1	1
Ctsc	Ets1	1
Ctsc	Irf2	1
Ctsc	Irf5	1
Ctsh	Rcor3	1
Ctsh	Whsc1	1
Ctsh	E2f1	1
Ctsh	Pou4f1	1
Ctsh	Taf1	1
Cxcl12	Hic1	1
Cxcl12	Prrx1	1
Cxcl12	Creb1	1
Cxcl12	Aebp1	1
Cxcl12	Foxj3	1
Cxcl12	Nr2f2	1
Dag1	Smad6	1
Dhrs3	Rcor3	1
Dhrs3	Whsc1	1
Dhrs3	Tshz1	1
Dhrs3	Pou4f1	1
Dhrs3	Taf1	1
Ets1	4930523C07Rik	1
Ets1	Adamts10	1
Ets1	Ccnd3	1
Ets1	Gimap9	1
Ets1	Hdac7	1
Ets1	Icam1	1
Ets1	Lats2	1
Ets1	Map4k2	1
Ets1	Pitpnc1	1
Ets1	Plxnd1	1
Ets1	Ppap2b	1
Ets1	Qk	1
Ets1	S1pr1	1
Ets1	Thsd1	1
Ets1	Tspan9	1
Ets1	Tcf7	1
Ifitm2	Rcor3	1
Ifitm2	Whsc1	1
Ifitm2	Arnt2	1
Ifitm2	Pou4f1	1
Ifitm2	Taf1	1
Kank1	Zfp511	1
Lphn2	Nr2f2	1
Map1lc3a	Grlf1	1
Map1lc3a	Rela	1
Map1lc3a	Chd1	1
Mgll	Nfix	1
Mgll	Creb1	1
Mgll	Foxn3	1
Mgll	Zfp239	1
Mpdz	Pbx1	1
Mpdz	Zfp281	1
Nfia	Prss16	1
Nfia	Ddr1	1
Nfia	Cpe	1
Nfia	Aplp1	1
Nfia	Tbc1d10b	1
Nfia	Brsk1	1
Nfia	A430107O13Rik	1
Nfia	Acat1	1
Nfia	Acsl1	1
Nfia	Adck3	1
Nfia	Aldh6a1	1
Nfia	Atp11c	1
Nfia	Cgnl1	1
Nfia	Fam176a	1
Nfia	Gpx1	1
Nfia	Ndrg2	1
Nfia	Nfix	1
Nfia	Npr2	1
Nfia	Peli2	1
Nfia	Plxnc1	1
Nfia	Ppap2b	1
Nfia	Ppp2r3a	1
Nfia	Rnf125	1
Nfia	Rnf13	1
Nfia	Sorbs1	1
Nfia	Tmem106b	1
Nfia	Ugp2	1
Nfia	Zcchc24	1
Nfia	Gmeb2	1
Nfia	Arid5b	1
Nfia	Foxn3	1
Nfix	Rars	1
Nfix	Epb4.1l3	1
Nfix	Entpd7	1
Nfix	B4galt6	1
Nfix	Ydjc	1
Nfix	Rragd	1
Nfix	Ppm1h	1
Nfix	C1qtnf1	1
Nfix	C1ra	1
Nfix	C1s	1
Nfix	Casp12	1
Nfix	Cdh13	1
Nfix	Cgnl1	1
Nfix	Dapk1	1
Nfix	Ecm1	1
Nfix	Hc	1
Nfix	Igfbp2	1
Nfix	Igfbp4	1
Nfix	Il6st	1
Nfix	Inf2	1
Nfix	Iqsec1	1
Nfix	Mn1	1
Nfix	Npr2	1
Nfix	Nr2f2	1
Nfix	Osmr	1
Nfix	Peli2	1
Nfix	Prelp	1
Nfix	S1pr1	1
Nfix	Scd1	1
Nfix	Sdc3	1
Nfix	Sh3glb1	1
Nfix	Tspan4	1
Nfix	Wipi1	1
Nfix	Wnt2	1
Nfix	Wwp1	1
Nfix	Zcchc24	1
Nfix	Arid5b	1
Nfix	Foxn3	1
Npr2	Hlx	1
Npr2	Pbx1	1
Npr2	Hinfp	1
Npr2	Grlf1	1
Npr2	Rbbp8	1
Npr2	Zfp239	1
Npr2	Nr2f2	1
Nr2f2	Foxn3	1
Nr2f2	Surf4	1
Nr2f2	Gmppa	1
Nr2f2	B4galt6	1
Nr2f2	4930523C07Rik	1
Nr2f2	Arhgap42	1
Nr2f2	Ccdc141	1
Nr2f2	Fam149a	1
Nr2f2	Fam171a1	1
Nr2f2	Fbxl7	1
Nr2f2	Igfbp2	1
Nr2f2	Il6st	1
Nr2f2	Iqsec1	1
Nr2f2	Myo1b	1
Nr2f2	Prelp	1
Nr2f2	Ptprd	1
Nr2f2	Ptprg	1
Nr2f2	Qk	1
Nr2f2	Rasgrp2	1
Nr2f2	Slc39a8	1
Nr2f2	Smurf2	1
Nr2f2	Spred1	1
Nr2f2	St5	1
Nr2f2	Tmem110	1
Nr2f2	Tnfrsf19	1
Nr2f2	Wnt2	1
Nr2f2	Wwp1	1
Nr2f2	Zcchc24	1
Nr2f2	Zfp503	1
Plxna2	Thra	1
Ppap2b	Rbbp8	1
Pros1	Rcor3	1
Ptprg	Hes1	1
Ptprg	Grlf1	1
Rab7l1	Rcor3	1
Rbms1	Zfhx3	1
Tbc1d2b	Rcor3	1
Tgm2	Tshz1	1
Zcchc24	Creb1	1
Zcchc24	Arid5b	1
Zcchc24	Foxn3	1
Zcchc24	Irf5	1
Zcchc24	Taf1	1
Zfp36l1	Rcor3	1
Zfp36l1	Whsc1	1
Zfp36l1	E2f1	1
Zfp36l1	Pou4f1	1
Zfp36l1	Taf1	1
Prss16	Foxn3	1
Ddr1	Hhex	1
Cpe	Bcl6	1
Cpe	Zfp516	1
Aplp1	Rreb1	1
Aplp1	Gmeb2	1
Aplp1	Foxn3	1
Aplp1	Arnt2	1
Tbc1d10b	Nfyc	1
Tbc1d10b	Prdm4	1
Tbc1d10b	Taf1c	1
Brsk1	Rreb1	1
Brsk1	Srrt	1
Brsk1	Irf2	1
A430107O13Rik	Arid5b	1
A430107O13Rik	Foxn3	1
Acat1	Tgif1	1
Acat1	Foxj2	1
Acsl1	Rfx4	1
Acsl1	Sod2	1
Adck3	Sox4	1
Adck3	Bahd1	1
Adck3	Rfx4	1
Adck3	Zbtb44	1
Aldh6a1	Klf16	1
Aldh6a1	Prdm4	1
Aldh6a1	Gzf1	1
Aldh6a1	Hhex	1
Atp11c	Rfx4	1
Atp11c	Srf	1
Cgnl1	Gmeb2	1
Cgnl1	Zfp750	1
Cgnl1	Arid5b	1
Fam176a	Gmeb2	1
Fam176a	Fos	1
Gpx1	Rcor3	1
Gpx1	Taf1	1
Ndrg2	Zfp750	1
Ndrg2	Foxn3	1
Peli2	Arid5b	1
Peli2	Foxn3	1
Plxnc1	Gmeb2	1
Plxnc1	Arid5b	1
Plxnc1	Taf1c	1
Plxnc1	Irf5	1
Rnf125	Gmeb2	1
Rnf125	Foxn3	1
Rnf13	Gon4l	1
Rnf13	Rbl2	1
Rnf13	Gmeb2	1
Rnf13	Srrt	1
Rnf13	Nr2c1	1
Sorbs1	Ebf2	1
Sorbs1	Foxn3	1
Tmem106b	Gon4l	1
Tmem106b	E2f2	1
Ugp2	Gon4l	1
Ugp2	Tcea3	1
Ugp2	Kdm1b	1
Ugp2	Srrt	1
Tcf15	Dusp27	1
Tcf15	Lrrc2	1
Tcf15	Usp28	1
Dusp27	Tcea3	1
Dusp27	Six4	1
Lrrc2	Ankrd1	1
Lrrc2	Tcea3	1
Lrrc2	Foxc1	1
Tcf12	Pop5	1
Tcf12	Ptplb	1
Tcf12	Btbd7	1
Tcf12	Cnot6	1
Tcf12	Copa	1
Tcf12	Cpsf7	1
Tcf12	Ctdspl2	1
Tcf12	Dgkz	1
Tcf12	Dock7	1
Tcf12	Erbb2ip	1
Tcf12	Fam48a	1
Tcf12	Hmg20a	1
Tcf12	Mbtd1	1
Tcf12	Mysm1	1
Tcf12	Pank2	1
Tcf12	Pds5a	1
Tcf12	Phip	1
Tcf12	Ppp1r12a	1
Tcf12	Rbm39	1
Tcf12	Rfx7	1
Tcf12	Spopl	1
Tcf12	Strn3	1
Tcf12	Tet2	1
Tcf12	Zcchc11	1
Tcf12	Zcchc7	1
Tcf12	Zswim6	1
Btbd7	Ybx1	1
Btbd7	Phf21a	1
Btbd7	Ddx41	1
Cnot6	Cbfb	1
Cnot6	Rcor1	1
Cnot6	Nono	1
Cnot6	Hmgb1	1
Copa	Mll3	1
Copa	Mysm1	1
Copa	Nfat5	1
Cpsf7	Dmtf1	1
Cpsf7	Mysm1	1
Cpsf7	Hmg20a	1
Cpsf7	Nfat5	1
Ctdspl2	Pias1	1
Ctdspl2	Dmtf1	1
Ctdspl2	Crebzf	1
Ctdspl2	Zfp280c	1
Ctdspl2	Phf21a	1
Ctdspl2	Mysm1	1
Ctdspl2	Kdm3a	1
Ctdspl2	Lin54	1
Ctdspl2	Sp1	1
Ctdspl2	Bdp1	1
Ctdspl2	Zfp518a	1
Ctdspl2	Chd1	1
Ctdspl2	Zfp217	1
Dgkz	Xrcc5	1
Dock7	Mysm1	1
Erbb2ip	Mysm1	1
Erbb2ip	Hmg20a	1
Erbb2ip	Nfat5	1
Erbb2ip	E2f6	1
Erbb2ip	Adar	1
Fam48a	Nfya	1
Fam48a	Cdk5rap2	1
Fam48a	Kdm3a	1
Fam48a	Son	1
Fam48a	Gabpb1	1
Fam48a	Taf4a	1
Hmg20a	Mysm1	1
Hmg20a	Cstf3	1
Hmg20a	Dync1h1	1
Hmg20a	Fryl	1
Hmg20a	Jmjd1c	1
Hmg20a	Marf1	1
Hmg20a	Mbtd1	1
Hmg20a	Mycbp2	1
Hmg20a	Nisch	1
Hmg20a	Pds5a	1
Hmg20a	Ppp6r3	1
Hmg20a	Rbm39	1
Hmg20a	Sbf2	1
Hmg20a	Srrm2	1
Hmg20a	Tet2	1
Hmg20a	Top1	1
Hmg20a	Usp32	1
Hmg20a	Zcchc7	1
Hmg20a	Zmym5	1
Mbtd1	Dmtf1	1
Mbtd1	Zfp280d	1
Mbtd1	Phf21a	1
Mbtd1	Mysm1	1
Mbtd1	Kdm3a	1
Mysm1	Pias1	1
Mysm1	Dmtf1	1
Mysm1	Zfp280d	1
Mysm1	Mll3	1
Mysm1	Phf21a	1
Mysm1	1200014J11Rik	1
Mysm1	2310003F16Rik	1
Mysm1	2810403A07Rik	1
Mysm1	4833420G17Rik	1
Mysm1	4932438A13Rik	1
Mysm1	5830418K08Rik	1
Mysm1	A630007B06Rik	1
Mysm1	Acap2	1
Mysm1	Actr2	1
Mysm1	Ambra1	1
Mysm1	Ankfy1	1
Mysm1	Arpc2	1
Mysm1	Atad2b	1
Mysm1	Baz2b	1
Mysm1	BC016423	1
Mysm1	Birc6	1
Mysm1	Ccnl1	1
Mysm1	Cdc40	1
Mysm1	Cdk17	1
Mysm1	Clk1	1
Mysm1	Cspp1	1
Mysm1	Cstf3	1
Mysm1	Cwf19l2	1
Mysm1	Ddx26b	1
Mysm1	Dync1h1	1
Mysm1	Edem3	1
Mysm1	Eif2ak4	1
Mysm1	Eps15	1
Mysm1	Exoc5	1
Mysm1	Fcho2	1
Mysm1	Fgfr1op2	1
Mysm1	Fnbp4	1
Mysm1	Gmpr2	1
Mysm1	Hace1	1
Mysm1	Herc4	1
Mysm1	Huwe1	1
Mysm1	Ifnar1	1
Mysm1	Ino80d	1
Mysm1	Itch	1
Mysm1	Jmjd1c	1
Mysm1	Kansl1	1
Mysm1	Kctd18	1
Mysm1	Kdm6a	1
Mysm1	Malat1	1
Mysm1	Marf1	1
Mysm1	Mast4	1
Mysm1	Mcmbp	1
Mysm1	Micu1	1
Mysm1	Mll5	1
Mysm1	Nbeal1	1
Mysm1	Nipbl	1
Mysm1	Nisch	1
Mysm1	Nktr	1
Mysm1	Nsd1	1
Mysm1	Pan3	1
Mysm1	Pds5a	1
Mysm1	Phc3	1
Mysm1	Phip	1
Mysm1	Plekha1	1
Mysm1	Pten	1
Mysm1	Ranbp2	1
Mysm1	Rbm25	1
Mysm1	Rbm39	1
Mysm1	Rbm5	1
Mysm1	Rc3h2	1
Mysm1	Rfx7	1
Mysm1	Rictor	1
Mysm1	Rnf166	1
Mysm1	Rps6kb1	1
Mysm1	Setd3	1
Mysm1	Sfswap	1
Mysm1	Sp1	1
Mysm1	Specc1l	1
Mysm1	Spopl	1
Mysm1	Srcap	1
Mysm1	Srek1	1
Mysm1	Srrm2	1
Mysm1	Strn3	1
Mysm1	Taf15	1
Mysm1	Tet2	1
Mysm1	Thoc2	1
Mysm1	Thrap3	1
Mysm1	Top1	1
Mysm1	Trmt13	1
Mysm1	Trpm7	1
Mysm1	Ttc14	1
Mysm1	Tubgcp4	1
Mysm1	Vps54	1
Mysm1	Wac	1
Mysm1	Zcchc11	1
Mysm1	Zcchc7	1
Mysm1	Zfp207	1
Mysm1	Zfp945	1
Mysm1	Zfr	1
Mysm1	Zmym5	1
Mysm1	Zswim6	1
Mysm1	Zw10	1
Pds5a	Dmtf1	1
Pds5a	Zfp280d	1
Pds5a	Phf21a	1
Pds5a	Kdm5c	1
Pds5a	Kdm2a	1
Pds5a	Aebp2	1
Pds5a	Nrf1	1
Pds5a	Sp1	1
Pds5a	Bdp1	1
Pds5a	Nfat5	1
Pds5a	Foxn2	1
Phip	Dmtf1	1
Phip	Crebzf	1
Phip	Cbfb	1
Phip	Zfp148	1
Phip	Pbrm1	1
Phip	Zfp280d	1
Phip	Mll3	1
Phip	Bptf	1
Phip	Phf21a	1
Phip	Creb1	1
Phip	Kdm5c	1
Phip	Ctcf	1
Phip	Ncor1	1
Phip	Aebp2	1
Phip	Sp1	1
Phip	Bdp1	1
Phip	Mga	1
Phip	Snapc3	1
Phip	Foxn2	1
Phip	Hltf	1
Phip	Bclaf1	1
Phip	Nfatc3	1
Phip	Gpbp1	1
Ppp1r12a	Purb	1
Ppp1r12a	Sp1	1
Rbm39	Dmtf1	1
Rbm39	Zfp280d	1
Rbm39	Mll3	1
Rbm39	Phf21a	1
Rbm39	Sp1	1
Rbm39	Nfat5	1
Rbm39	Foxn2	1
Rfx7	Pbrm1	1
Rfx7	Zfp280d	1
Rfx7	Bptf	1
Spopl	Snapc3	1
Spopl	Foxn2	1
Spopl	Hltf	1
Strn3	Csde1	1
Strn3	Son	1
Tet2	Phf21a	1
Tet2	Nfat5	1
Tet2	Rere	1
Zcchc11	Pias1	1
Zcchc11	Dmtf1	1
Zcchc11	Zfp280d	1
Zcchc11	Bptf	1
Zcchc11	Phf21a	1
Zcchc11	Bdp1	1
Zcchc7	Nfat5	1
Zswim6	Sp1	1
Thumpd3	Prkdc	1
Thumpd3	Bdp1	1
Eml4	Rps3	1
Eml4	Nono	1
Eml4	Gmeb1	1
Eml4	E2f3	1
Tpd52	Atoh8	1
Tpd52	Grlf1	1
Tpd52	Arid5b	1
Tpd52	Ovol2	1
Tpd52	Zfp281	1
Tpd52	Zfp239	1
B4galt6	Atoh8	1
B4galt6	Gmeb2	1
B4galt6	Arid5b	1
B4galt6	Zfp239	1
B4galt6	Irf5	1
Arfgap3	Arid5b	1
Arfgap3	Ovol2	1
Arfgap3	Zfp281	1
Ydjc	Arid5b	1
Ydjc	Ovol2	1
Ydjc	Zfp281	1
Ydjc	Zfp239	1
1700019D03Rik	Zfp618	1
1700019D03Rik	Lass2	1
Erlin2	Atoh8	1
Erlin2	Arid5b	1
Erlin2	Taf1c	1
Ppm1h	Arid5b	1
Zdhhc23	Arid5b	1
Slc35b3	Zfp57	1
Slc35b3	Atf5	1
Lrrc1	Mafg	1
Lrrc1	Atf5	1
Acsl4	Grlf1	1
Acsl4	Zfp281	1
Adipor1	Gtf2b	1
Adipor1	Taf10	1
Akt1s1	Gtf2b	1
Akt1s1	Atf5	1
Akt1s1	Prkdc	1
Akt1s1	Ncor2	1
Angptl2	Prrx1	1
Angptl2	Snai1	1
Angptl2	Aebp1	1
Asb8	Pknox1	1
Asb8	Atf6b	1
Asb8	Taf12	1
Atf5	Mafg	1
Atf5	Fzd5	1
Atf5	Qars	1
Atf5	Etl4	1
Atf5	Chmp2b	1
Atf5	9130008F23Rik	1
Atf5	Neo1	1
Atf5	Ctnna1	1
Atf5	Pgm1	1
Atf5	Apex2	1
Atf5	Arrb2	1
Atf5	Arvcf	1
Atf5	Bmp1	1
Atf5	Creld1	1
Atf5	Cyb5r3	1
Atf5	Hspb8	1
Atf5	Paqr3	1
Atf5	Qsox1	1
Atf5	Smpd1	1
Atf5	Yif1b	1
Dapk1	Hinfp	1
Dapk1	Grlf1	1
Dapk1	Zfp239	1
Dusp23	Zfp395	1
Ehd3	Arid5b	1
Ehd3	Taf1c	1
Ephx1	Zfp618	1
Ephx1	Bcl6	1
Ephx1	Atoh8	1
Ephx1	E2f5	1
Ephx1	Irf5	1
Flt4	Creb1	1
Flt4	Hinfp	1
Gys1	Six1	1
Hc	Zfp618	1
Hc	Atoh8	1
Hc	Lass2	1
Hc	Gmeb2	1
Hc	Arid5b	1
Hc	Taf1c	1
Hc	Zfp239	1
Hc	Irf5	1
Hipk3	Rbl2	1
Hspb8	Grlf1	1
Hspb8	Zfp239	1
Igfbp2	Irf5	1
Igfbp2	Mta3	1
Il6st	Irf5	1
Kif1c	Atf4	1
Kif1c	Irf2	1
Ncor2	Impa1	1
Ncor2	Fam96a	1
Ncor2	Stxbp3a	1
Ncor2	Ndufa9	1
Ncor2	Mrps9	1
Ncor2	Tor1aip2	1
Ncor2	Cycs	1
Ncor2	Tpk1	1
Ncor2	Grtp1	1
Ncor2	Sdhd	1
Ncor2	Uqcrc2	1
Ncor2	Gnai3	1
Ncor2	Qrsl1	1
Ncor2	Zfp946	1
Ncor2	9830001H06Rik	1
Ncor2	Arhgap23	1
Ncor2	Chpf2	1
Ncor2	Cnpy3	1
Ncor2	Hdac7	1
Ncor2	Hsf1	1
Ncor2	Ier5l	1
Ncor2	Lmf2	1
Ncor2	Maz	1
Ncor2	Mtap7d1	1
Ncor2	Numbl	1
Ncor2	Palm	1
Ncor2	Pkd1	1
Ncor2	Plekho2	1
Ncor2	Plod3	1
Ncor2	Rapgef1	1
Ncor2	Rela	1
Ncor2	Rnf216	1
Ncor2	Sepn1	1
Ncor2	Smarcc2	1
Ncor2	Tsc2	1
Ncor2	Ypel3	1
Ncor2	Zfp579	1
Pitpnm2	Gtf2i	1
Pla2g15	Gtf2i	1
Pla2g15	Grlf1	1
Ptms	Pias1	1
Ptms	Gtf2b	1
Ptms	Zfp395	1
Ptms	Creb1	1
Ptms	Prkdc	1
Ptms	Zc3h8	1
Ptms	Bdp1	1
Sec14l4	Atoh8	1
Sec14l4	Gmeb2	1
Sec14l4	Arid5b	1
Sec14l4	Ovol2	1
Sec14l4	Zfp281	1
Sec14l4	Taf1c	1
Sec14l4	Zfp239	1
Sec14l4	Irf5	1
Snta1	Zfp618	1
Snta1	Tcea3	1
Steap3	Carhsp1	1
Tef	Dbp	1
Tef	Gm129	1
Tef	Per3	1
Tsc2	Gtf2b	1
Tsc2	Hsf1	1
Tspan4	Arid5b	1
Tspan4	Zfp281	1
Tspan4	Irf5	1
Tspan4	Mta3	1
Vegfb	Hsf1	1
Wipi1	Prrx1	1
Rps3	Ndufaf3	1
Rps3	Cpeb4	1
Rps3	Gnptg	1
Rps3	Edf1	1
Rps3	Rbl2	1
Rps3	4930420K17Rik	1
Rps3	2010321M09Rik	1
Rps3	Arsi	1
Rps3	Asxl1	1
Rps3	AW551984	1
Rps3	Cbx3	1
Rps3	Ccdc14	1
Rps3	Cnot10	1
Rps3	Ecd	1
Rps3	Edc3	1
Rps3	Eif4g2	1
Rps3	Fam203a	1
Rps3	Gmeb1	1
Rps3	Gpn1	1
Rps3	Hmgn1	1
Rps3	Ints5	1
Rps3	Kctd3	1
Rps3	Mamld1	1
Rps3	N4bp2	1
Rps3	Noc2l	1
Rps3	Nono	1
Rps3	Pigs	1
Rps3	Polr2g	1
Rps3	Prpf6	1
Rps3	Rpl14	1
Rps3	Rpl21	1
Rps3	Rpl5	1
Rps3	Rpl6	1
